fid,pid,side,cc,opp_cc,name,position,ot_overall,ot_vs_weak,ot_vs_strong,ot_vs_medium,att_overall,matches_played,n_vs_weak,n_vs_strong,n_vs_medium,is_FW,is_MF,is_DF,is_GK,ot_x_FW,ot_x_DF,opp_gc_per_match,team_favoredness,ot_overall_weighted,ot_position_adjusted,own_team_capacity,opp_team_capacity,ot_overall_strength_adj,att_overall_strength_adj,shots_on_target_actual,y
f1359210,419303,away,KSA,ESP,MOTEB ALHARBI,1,0.0,-1.0,0.0,-1.0,0.0,1.0222222222222221,0,1.0222222222222221,0,0,0,1,0,0.0,0.0,0.0,-2.75,0.0,0.0,3.0,7.0,0.0,0.0,0,0
f1359210,436537,away,KSA,ESP,MUSAB ALJUWAYR,2,0.0,-1.0,0.0,-1.0,0.0,0.7,0,0.7,0,0,1,0,0,0.0,0.0,0.0,-2.75,0.0,0.0,3.0,7.0,0.0,0.0,0,0
f1359210,411624,away,KSA,ESP,ABDULLAH ALKHAIBARI,2,0.0,-1.0,0.0,-1.0,0.909,1.1,0,1.1,0,0,1,0,0,0.0,0.0,0.0,-2.75,0.0,0.0,3.0,7.0,0.0,0.909,0,0
f1359210,419291,away,KSA,ESP,FERAS ALBRIKAN,3,0.0,-1.0,0.0,-1.0,0.0,1.0222222222222221,0,1.0222222222222221,0,1,0,0,0,0.0,0.0,0.0,-2.75,0.0,0.0,3.0,7.0,0.0,0.0,0,0
f1359210,339745,away,KSA,ESP,SALEM ALDAWSARI,3,0.0,-1.0,0.0,-1.0,0.909,1.1,0,1.1,0,1,0,0,0,0.0,0.0,0.0,-2.75,0.0,0.0,3.0,7.0,0.0,0.909,1,1
f1359207,358106,home,BEL,IRN,Thibaut COURTOIS,0,0.0,-1.0,-1.0,0.0,0.0,1.0666666666666667,0,0,1.0666666666666667,0,0,0,1,0,0,2.0,1.25,0.0,0.0,3.0,4.0,0.0,0.0,0,0
f1359207,448360,home,BEL,IRN,Brandon MECHELE,1,0.938,-1.0,-1.0,0.938,1.875,1.0666666666666667,0,0,1.0666666666666667,0,0,1,0,0,0,2.0,1.25,0.469,0.375,3.0,4.0,0.938,1.875,0,0
f1359207,358122,home,BEL,IRN,Thomas MEUNIER,1,0.938,-1.0,-1.0,0.938,0.938,1.0666666666666667,0,0,1.0666666666666667,0,0,1,0,0,0,2.0,1.25,0.469,0.375,3.0,4.0,0.938,0.938,0,0
f1359207,514166,home,BEL,IRN,Nathan NGOY,1,0.0,-1.0,-1.0,0.0,0.0,1.0666666666666667,0,0,1.0666666666666667,0,0,1,0,0,0,2.0,1.25,0.0,0.0,3.0,4.0,0.0,0.0,0,0
f1359207,358120,home,BEL,IRN,Kevin DE BRUYNE,2,1.059,-1.0,-1.0,1.059,4.235,0.9444444444444444,0,0,0.9444444444444444,0,1,0,0,0,0,2.0,1.25,0.529,0.953,3.0,4.0,1.059,4.235,1,1
f1359207,401444,home,BEL,IRN,Youri TIELEMANS,2,0.0,-1.0,-1.0,0.0,1.875,1.0666666666666667,0,0,1.0666666666666667,0,1,0,0,0,0,2.0,1.25,0.0,0.0,3.0,4.0,0.0,1.875,1,1
f1359207,448355,home,BEL,IRN,Leandro TROSSARD,3,0.0,-1.0,-1.0,0.0,2.812,1.0666666666666667,0,0,1.0666666666666667,1,0,0,0,0,0,2.0,1.25,0.0,0.0,3.0,4.0,0.0,2.812,0,0
f1359207,380007,away,IRN,BEL,Alireza BEIRANVAND,0,0.0,-1.0,-1.0,0.0,0.0,1.0666666666666667,0,0,1.0666666666666667,0,0,0,1,0,0,1.0,-1.25,0.0,0.0,4.0,3.0,0.0,0.0,0,0
f1359207,346743,away,IRN,BEL,Shoja KHALILZADEH,1,0.0,-1.0,-1.0,0.0,0.0,1.0666666666666667,0,0,1.0666666666666667,0,0,1,0,0,0,1.0,-1.25,0.0,0.0,4.0,3.0,0.0,0.0,0,0
f1359207,489603,away,IRN,BEL,Ali NEMATI,1,0.0,-1.0,-1.0,0.0,0.938,1.0666666666666667,0,0,1.0666666666666667,0,0,1,0,0,0,1.0,-1.25,0.0,0.0,4.0,3.0,0.0,0.938,0,0
f1359207,384797,away,IRN,BEL,Ramin REZAEIAN,1,0.938,-1.0,-1.0,0.938,0.938,1.0666666666666667,0,0,1.0666666666666667,0,0,1,0,0,0,1.0,-1.25,0.469,0.375,4.0,3.0,0.938,0.938,0,0
f1359207,371736,away,IRN,BEL,Saeid EZATOLAHI,2,0.938,-1.0,-1.0,0.938,1.875,1.0666666666666667,0,0,1.0666666666666667,0,1,0,0,0,0,1.0,-1.25,0.469,0.844,4.0,3.0,0.938,1.875,1,1
f1359207,448497,away,IRN,BEL,Mohammad MOHEBBI,2,0.938,-1.0,-1.0,0.938,1.875,1.0666666666666667,0,0,1.0666666666666667,0,1,0,0,0,0,1.0,-1.25,0.469,0.844,4.0,3.0,0.938,1.875,0,0
f1359207,411644,away,IRN,BEL,Saman GHODDOS,2,0.0,-1.0,-1.0,0.0,2.769,0.7222222222222222,0,0,0.7222222222222222,0,1,0,0,0,0,1.0,-1.25,0.0,0.0,4.0,3.0,0.0,2.769,0,0
f1359207,388475,away,IRN,BEL,Mehdi TAREMI,3,0.0,-1.0,-1.0,0.0,2.25,0.8888888888888888,0,0,0.8888888888888888,1,0,0,0,0,0,1.0,-1.25,0.0,0.0,4.0,3.0,0.0,2.25,1,1
f1359246,229498,home,URU,CPV,Fernando MUSLERA,0,0.0,-1.0,-1.0,0.0,0.0,1.1,0,0,1.1,0,0,0,1,0,0,0.0,1.25,0.0,0.0,10.0,1.0,0.0,0.0,0,0
f1359246,419108,home,URU,CPV,Sebastian CACERES,1,0.0,-1.0,-1.0,0.0,1.818,1.1,0,0,1.1,0,0,1,0,0,0,0.0,1.25,0.0,0.0,10.0,1.0,0.0,1.818,0,0
f1359246,368660,home,URU,CPV,Guillermo VARELA,1,0.0,-1.0,-1.0,0.0,1.818,1.1,0,0,1.1,0,0,1,0,0,0,0.0,1.25,0.0,0.0,10.0,1.0,0.0,1.818,0,0
f1359246,402893,home,URU,CPV,Mathias OLIVERA,1,0.0,-1.0,-1.0,0.0,0.909,1.1,0,0,1.1,0,0,1,0,0,0,0.0,1.25,0.0,0.0,10.0,1.0,0.0,0.909,0,0
f1359246,441623,home,URU,CPV,Manuel UGARTE,2,1.25,-1.0,-1.0,1.25,2.5,0.8,0,0,0.8,0,1,0,0,0,0,0.0,1.25,0.625,1.125,10.0,1.0,1.25,2.5,0,0
f1359246,386538,home,URU,CPV,Rodrigo BENTANCUR,2,0.0,-1.0,-1.0,0.0,0.909,1.1,0,0,1.1,0,1,0,0,0,0,0.0,1.25,0.0,0.0,10.0,1.0,0.0,0.909,0,0
f1359246,402884,home,URU,CPV,Federico VALVERDE,2,1.818,-1.0,-1.0,1.818,2.727,1.1,0,0,1.1,0,1,0,0,0,0,0.0,1.25,0.909,1.636,10.0,1.0,1.818,2.727,0,0
f1359246,402876,home,URU,CPV,Agustin CANOBBIO,2,0.0,-1.0,-1.0,0.0,0.909,1.1,0,0,1.1,0,1,0,0,0,0,0.0,1.25,0.0,0.0,10.0,1.0,0.0,0.909,1,1
f1359246,419100,home,URU,CPV,Maxi ARAUJO,2,2.222,-1.0,-1.0,2.222,2.222,0.9,0,0,0.9,0,1,0,0,0,0,0.0,1.25,1.111,2.0,10.0,1.0,2.222,2.222,1,1
f1359246,419134,home,URU,CPV,Juan Manuel SANABRIA,2,0.0,-1.0,-1.0,0.0,2.727,1.1,0,0,1.1,0,1,0,0,0,0,0.0,1.25,0.0,0.0,10.0,1.0,0.0,2.727,0,0
f1359246,477536,home,URU,CPV,Federico VINAS,3,3.0,-1.0,-1.0,3.0,5.0,1.0,0,0,1.0,1,0,0,0,0,0,0.0,1.25,1.5,3.0,10.0,1.0,3.0,5.0,0,0
f1359246,364752,away,CPV,URU,VOZINHA,0,0.0,-1.0,0.0,-1.0,0.0,1.0666666666666667,0,1.0666666666666667,0,0,0,0,1,0.0,0.0,1.0,-1.25,0.0,0.0,1.0,10.0,0.0,0.0,0,0
f1359246,409241,away,CPV,URU,DINEY BORGES,1,0.938,-1.0,0.938,-1.0,0.938,1.0666666666666667,0,1.0666666666666667,0,0,0,1,0,0.0,0.938,1.0,-1.25,0.469,0.375,1.0,10.0,0.938,0.938,0,0
f1359246,477770,away,CPV,URU,PICO LOPES,1,0.0,-1.0,0.0,-1.0,0.0,1.0666666666666667,0,1.0666666666666667,0,0,0,1,0,0.0,0.0,1.0,-1.25,0.0,0.0,1.0,10.0,0.0,0.0,0,0
f1359246,477832,away,CPV,URU,SIDNY LOPES CABRAL,1,0.0,-1.0,0.0,-1.0,0.0,0.8444444444444444,0,0.8444444444444444,0,0,0,1,0,0.0,0.0,1.0,-1.25,0.0,0.0,1.0,10.0,0.0,0.0,0,0
f1359246,477847,away,CPV,URU,STEVEN MOREIRA,1,0.0,-1.0,0.0,-1.0,0.938,1.0666666666666667,0,1.0666666666666667,0,0,0,1,0,0.0,0.0,1.0,-1.25,0.0,0.0,1.0,10.0,0.0,0.938,0,0
f1359246,477852,away,CPV,URU,KEVIN PINA,2,0.0,-1.0,0.0,-1.0,0.938,1.0666666666666667,0,1.0666666666666667,0,0,1,0,0,0.0,0.0,1.0,-1.25,0.0,0.0,1.0,10.0,0.0,0.938,1,1
f1359246,401894,away,CPV,URU,JAMIRO MONTEIRO,2,0.0,-1.0,0.0,-1.0,0.0,0.8777777777777778,0,0.8777777777777778,0,0,1,0,0,0.0,0.0,1.0,-1.25,0.0,0.0,1.0,10.0,0.0,0.0,0,0
f1359246,355642,away,CPV,URU,RYAN MENDES,3,0.0,-1.0,0.0,-1.0,0.938,1.0666666666666667,0,1.0666666666666667,0,1,0,0,0,0.0,0.0,1.0,-1.25,0.0,0.0,1.0,10.0,0.0,0.938,0,0
f1359243,368535,home,NZL,EGY,Max CROCOMBE,0,0.0,-1.0,0.0,-1.0,0.0,1.0666666666666667,0,1.0666666666666667,0,0,0,0,1,0.0,0.0,1.0,-0.75,0.0,0.0,8.0,3.0,0.0,0.0,0,0
f1359243,331463,home,NZL,EGY,Tim PAYNE,1,0.0,-1.0,0.0,-1.0,0.0,0.8555555555555555,0,0.8555555555555555,0,0,0,1,0,0.0,0.0,1.0,-0.75,0.0,0.0,8.0,3.0,0.0,0.0,0,0
f1359243,261367,home,NZL,EGY,Michael BOXALL,1,0.0,-1.0,0.0,-1.0,0.0,1.0666666666666667,0,1.0666666666666667,0,0,0,1,0,0.0,0.0,1.0,-0.75,0.0,0.0,8.0,3.0,0.0,0.0,0,0
f1359243,405469,home,NZL,EGY,Liberato CACACE,1,1.324,-1.0,1.324,-1.0,1.324,0.7555555555555555,0,0.7555555555555555,0,0,0,1,0,0.0,1.324,1.0,-0.75,0.662,0.53,8.0,3.0,1.324,1.324,0,0
f1359243,463580,home,NZL,EGY,Finn SURMAN,1,0.0,-1.0,0.0,-1.0,0.938,1.0666666666666667,0,1.0666666666666667,0,0,0,1,0,0.0,0.0,1.0,-0.75,0.0,0.0,8.0,3.0,0.0,0.938,1,1
f1359243,390181,home,NZL,EGY,Joe BELL,2,0.0,-1.0,0.0,-1.0,0.0,1.0666666666666667,0,1.0666666666666667,0,0,1,0,0,0.0,0.0,1.0,-0.75,0.0,0.0,8.0,3.0,0.0,0.0,0,0
f1359243,423595,home,NZL,EGY,Marko STAMENIC,2,0.0,-1.0,0.0,-1.0,0.978,1.0222222222222221,0,1.0222222222222221,0,0,1,0,0,0.0,0.0,1.0,-0.75,0.0,0.0,8.0,3.0,0.0,0.978,0,0
f1359243,390209,home,NZL,EGY,Sarpreet SINGH,2,1.957,-1.0,1.957,-1.0,2.935,1.0222222222222221,0,1.0222222222222221,0,0,1,0,0,0.0,0.0,1.0,-0.75,0.979,1.761,8.0,3.0,1.957,2.935,0,0
f1359243,405454,home,NZL,EGY,Elijah JUST,2,1.875,-1.0,1.875,-1.0,1.875,1.0666666666666667,0,1.0666666666666667,0,0,1,0,0,0.0,0.0,1.0,-0.75,0.938,1.688,8.0,3.0,1.875,1.875,1,1
f1359243,390196,home,NZL,EGY,Callum McCOWATT,2,1.324,-1.0,1.324,-1.0,2.647,0.7555555555555555,0,0.7555555555555555,0,0,1,0,0,0.0,0.0,1.0,-0.75,0.662,1.192,8.0,3.0,1.324,2.647,2,1
f1359243,274078,home,NZL,EGY,Chris WOOD,3,1.875,-1.0,1.875,-1.0,3.75,1.0666666666666667,0,1.0666666666666667,0,1,0,0,0,1.875,0.0,1.0,-0.75,0.938,1.875,8.0,3.0,1.875,3.75,0,0
f1359243,416906,away,EGY,NZL,MOSTAFA SHOUBIR,0,0.0,-1.0,0.0,-1.0,0.0,1.0666666666666667,0,1.0666666666666667,0,0,0,0,1,0.0,0.0,2.0,0.75,0.0,0.0,3.0,8.0,0.0,0.0,0,0
f1359243,369267,away,EGY,NZL,YASSER IBRAHIM,1,0.0,-1.0,0.0,-1.0,0.0,1.0666666666666667,0,1.0666666666666667,0,0,0,1,0,0.0,0.0,2.0,0.75,0.0,0.0,3.0,8.0,0.0,0.0,0,0
f1359243,408950,away,EGY,NZL,MOHAMED HANY,1,0.0,-1.0,0.0,-1.0,1.875,1.0666666666666667,0,1.0666666666666667,0,0,0,1,0,0.0,0.0,2.0,0.75,0.0,0.0,3.0,8.0,0.0,1.875,0,0
f1359243,430477,away,EGY,NZL,AHMED FATOUH,1,0.0,-1.0,0.0,-1.0,0.0,0.9777777777777777,0,0.9777777777777777,0,0,0,1,0,0.0,0.0,2.0,0.75,0.0,0.0,3.0,8.0,0.0,0.0,1,1
f1359243,430482,away,EGY,NZL,EMAM ASHOUR,2,1.268,-1.0,1.268,-1.0,2.535,0.7888888888888889,0,0.7888888888888889,0,0,1,0,0,0.0,0.0,2.0,0.75,0.634,1.141,3.0,8.0,1.268,2.535,0,0
f1359243,483161,away,EGY,NZL,MOSTAFA ZICO,2,1.184,-1.0,1.184,-1.0,2.368,0.8444444444444444,0,0.8444444444444444,0,0,1,0,0,0.0,0.0,2.0,0.75,0.592,1.066,3.0,8.0,1.184,2.368,1,1
f1359243,429095,away,EGY,NZL,HAMDY FATHY,2,0.0,-1.0,0.0,-1.0,0.0,0.9777777777777777,0,0.9777777777777777,0,0,1,0,0,0.0,0.0,2.0,0.75,0.0,0.0,3.0,8.0,0.0,0.0,0,0
f1359243,433469,away,EGY,NZL,MOHANAD LASHIN,2,0.0,-1.0,0.0,-1.0,0.0,1.0666666666666667,0,1.0666666666666667,0,0,1,0,0,0.0,0.0,2.0,0.75,0.0,0.0,3.0,8.0,0.0,0.0,0,0
f1359243,461788,away,EGY,NZL,MARAWAN ATTIA,2,0.0,-1.0,0.0,-1.0,0.938,1.0666666666666667,0,1.0666666666666667,0,0,1,0,0,0.0,0.0,2.0,0.75,0.0,0.0,3.0,8.0,0.0,0.938,0,0
f1359243,344654,away,EGY,NZL,MOHAMED SALAH,3,1.184,-1.0,1.184,-1.0,1.184,0.8444444444444444,0,0.8444444444444444,0,1,0,0,0,1.184,0.0,2.0,0.75,0.592,1.184,3.0,8.0,1.184,1.184,2,1
f1359243,430476,away,EGY,NZL,OMAR MARMOUSH,3,0.0,-1.0,0.0,-1.0,4.688,1.0666666666666667,0,1.0666666666666667,0,1,0,0,0,0.0,0.0,2.0,0.75,0.0,0.0,3.0,8.0,0.0,4.688,1,1
f1359216,308300,home,ARG,AUT,Emiliano MARTINEZ,0,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,0,1,0,0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359216,402921,home,ARG,AUT,Lisandro MARTINEZ,1,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359216,431196,home,ARG,AUT,Cristian ROMERO,1,0.0,-1.0,-1.0,0.0,0.0,0.8888888888888888,0,0,0.8888888888888888,0,0,1,0,0,0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359216,418963,home,ARG,AUT,Facundo MEDINA,1,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359216,402925,home,ARG,AUT,Nahuel MOLINA,1,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359216,428882,home,ARG,AUT,Rodrigo DE PAUL,2,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,1,0,0,0,0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359216,430628,home,ARG,AUT,Alexis MAC ALLISTER,2,0.928,-1.0,-1.0,0.928,1.856,1.0777777777777777,0,0,1.0777777777777777,0,1,0,0,0,0,1.0,1.0,0.464,0.835,6.0,4.0,0.928,1.856,0,0
f1359216,448252,home,ARG,AUT,Enzo FERNANDEZ,2,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,1,0,0,0,0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0
f1359216,229397,home,ARG,AUT,Lionel MESSI,3,4.5,-1.0,-1.0,4.5,6.75,0.8888888888888888,0,0,0.8888888888888888,1,0,0,0,0,0,1.0,1.0,2.25,4.5,6.0,4.0,4.5,6.75,4,1
f1359216,418975,home,ARG,AUT,Thiago ALMADA,3,0.0,-1.0,-1.0,0.0,1.636,0.6111111111111112,0,0,0.6111111111111112,1,0,0,0,0,0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,1.636,0,0
f1359216,402920,home,ARG,AUT,Lautaro MARTINEZ,3,1.636,-1.0,-1.0,1.636,1.636,0.6111111111111112,0,0,0.6111111111111112,1,0,0,0,0,0,1.0,1.0,0.818,1.636,6.0,4.0,1.636,1.636,0,0
f1359216,371739,away,AUT,ARG,Alexander SCHLAGER,0,0.0,-1.0,-1.0,0.0,0.0,1.1444444444444444,0,0,1.1444444444444444,0,0,0,1,0,0,0.0,-1.0,0.0,0.0,4.0,6.0,0.0,0.0,0,0
f1359216,441067,away,AUT,ARG,Stefan POSCH,1,0.0,-1.0,-1.0,0.0,1.748,1.1444444444444444,0,0,1.1444444444444444,0,0,1,0,0,0,0.0,-1.0,0.0,0.0,4.0,6.0,0.0,1.748,0,0
f1359216,316002,away,AUT,ARG,David ALABA,1,0.0,-1.0,-1.0,0.0,1.525,0.6555555555555556,0,0,0.6555555555555556,0,0,1,0,0,0,0.0,-1.0,0.0,0.0,4.0,6.0,0.0,1.525,0,0
f1359216,385531,away,AUT,ARG,Xaver Schlager,2,0.0,-1.0,-1.0,0.0,0.0,0.6555555555555556,0,0,0.6555555555555556,0,1,0,0,0,0,0.0,-1.0,0.0,0.0,4.0,6.0,0.0,0.0,0,0
f1359216,441088,away,AUT,ARG,Nicolas SEIWALD,2,0.0,-1.0,-1.0,0.0,0.0,1.1444444444444444,0,0,1.1444444444444444,0,1,0,0,0,0,0.0,-1.0,0.0,0.0,4.0,6.0,0.0,0.0,0,0
f1359216,358241,away,AUT,ARG,Marcel SABITZER,2,0.0,-1.0,-1.0,0.0,0.874,1.1444444444444444,0,0,1.1444444444444444,0,1,0,0,0,0,0.0,-1.0,0.0,0.0,4.0,6.0,0.0,0.874,1,1
f1359216,463283,away,AUT,ARG,Romano SCHMID,2,1.084,-1.0,-1.0,1.084,1.084,0.9222222222222223,0,0,0.9222222222222223,0,1,0,0,0,0,0.0,-1.0,0.542,0.976,4.0,6.0,1.084,1.084,0,0
f1359216,385259,away,AUT,ARG,Konrad LAIMER,2,0.0,-1.0,-1.0,0.0,0.874,1.1444444444444444,0,0,1.1444444444444444,0,1,0,0,0,0,0.0,-1.0,0.0,0.0,4.0,6.0,0.0,0.874,0,0
f1359213,448332,home,FRA,IRQ,Mike MAIGNAN,0,0.0,-1.0,-1.0,0.0,0.0,1.1111111111111112,0,0,1.1111111111111112,0,0,0,1,0,0,4.0,2.75,0.0,0.0,8.0,1.0,0.0,0.0,0,0
f1359213,389876,home,FRA,IRQ,Dayot UPAMECANO,1,0.0,-1.0,-1.0,0.0,0.0,1.1111111111111112,0,0,1.1111111111111112,0,0,1,0,0,0,4.0,2.75,0.0,0.0,8.0,1.0,0.0,0.0,0,0
f1359213,430707,home,FRA,IRQ,Jules KOUNDE,1,0.0,-1.0,-1.0,0.0,0.0,1.1111111111111112,0,0,1.1111111111111112,0,0,1,0,0,0,4.0,2.75,0.0,0.0,8.0,1.0,0.0,0.0,0,0
f1359213,419177,home,FRA,IRQ,William SALIBA,1,0.0,-1.0,-1.0,0.0,0.0,1.1111111111111112,0,0,1.1111111111111112,0,0,1,0,0,0,4.0,2.75,0.0,0.0,8.0,1.0,0.0,0.0,0,0
f1359213,402047,home,FRA,IRQ,Adrien RABIOT,2,0.0,-1.0,-1.0,0.0,0.0,1.1111111111111112,0,0,1.1111111111111112,0,1,0,0,0,0,4.0,2.75,0.0,0.0,8.0,1.0,0.0,0.0,0,0
f1359213,398680,home,FRA,IRQ,Ousmane DEMBELE,3,0.0,-1.0,-1.0,0.0,1.125,0.8888888888888888,0,0,0.8888888888888888,1,0,0,0,0,0,4.0,2.75,0.0,0.0,8.0,1.0,0.0,1.125,2,1
f1359213,389867,home,FRA,IRQ,Kylian MBAPPE,3,3.6,-1.0,-1.0,3.6,3.6,1.1111111111111112,0,0,1.1111111111111112,1,0,0,0,0,0,4.0,2.75,1.8,3.6,8.0,1.0,3.6,3.6,3,1
f1359213,485655,home,FRA,IRQ,Michael OLISE,3,1.8,-1.0,-1.0,1.8,1.8,1.1111111111111112,0,0,1.1111111111111112,1,0,0,0,0,0,4.0,2.75,0.9,1.8,8.0,1.0,1.8,1.8,0,0
f1359213,479553,away,IRQ,FRA,Hussein Ali,1,0.0,-1.0,0.0,-1.0,1.233,0.8111111111111111,0,0.8111111111111111,0,0,0,1,0,0.0,0.0,1.0,-2.75,0.0,0.0,1.0,8.0,0.0,1.233,0,0
f1359213,434025,away,IRQ,FRA,ZAID TAHSEEN,1,0.0,-1.0,0.0,-1.0,1.837,1.0888888888888888,0,1.0888888888888888,0,0,0,1,0,0.0,0.0,1.0,-2.75,0.0,0.0,1.0,8.0,0.0,1.837,0,0
f1359213,481183,away,IRQ,FRA,AKAM HASHIM,1,0.0,-1.0,0.0,-1.0,0.918,1.0888888888888888,0,1.0888888888888888,0,0,0,1,0,0.0,0.0,1.0,-2.75,0.0,0.0,1.0,8.0,0.0,0.918,0,0
f1359213,479072,away,IRQ,FRA,MERCHAS DOSKI,1,0.0,-1.0,0.0,-1.0,0.0,1.0888888888888888,0,1.0888888888888888,0,0,0,1,0,0.0,0.0,1.0,-2.75,0.0,0.0,1.0,8.0,0.0,0.0,0,0
f1359213,433585,away,IRQ,FRA,IBRAHIM BAYESH,2,0.0,-1.0,0.0,-1.0,1.154,0.8666666666666667,0,0.8666666666666667,0,0,1,0,0,0.0,0.0,1.0,-2.75,0.0,0.0,1.0,8.0,0.0,1.154,0,0
f1359213,433074,away,IRQ,FRA,AMIR ALAMMARI,2,0.0,-1.0,0.0,-1.0,0.0,1.0888888888888888,0,1.0888888888888888,0,0,1,0,0,0.0,0.0,1.0,-2.75,0.0,0.0,1.0,8.0,0.0,0.0,0,0
f1359213,484270,away,IRQ,FRA,ZAID ISMAEL,2,0.0,-1.0,0.0,-1.0,0.0,0.6555555555555556,0,0.6555555555555556,0,0,1,0,0,0.0,0.0,1.0,-2.75,0.0,0.0,1.0,8.0,0.0,0.0,0,0
f1359213,395186,away,IRQ,FRA,AYMEN HUSSEIN,3,0.918,-1.0,0.918,-1.0,2.755,1.0888888888888888,0,1.0888888888888888,0,1,0,0,0,0.918,0.0,1.0,-2.75,0.459,0.918,1.0,8.0,0.918,2.755,0,0
f1359249,373235,home,NOR,SEN,Orjan NYLAND,0,0.0,-1.0,-1.0,0.0,0.0,1.0888888888888888,0,0,1.0888888888888888,0,0,0,1,0,0,3.0,-0.0,0.0,0.0,5.0,2.0,0.0,0.0,0,0
f1359249,483516,home,NOR,SEN,Kristoffer AJER,1,0.0,-1.0,-1.0,0.0,0.0,1.0888888888888888,0,0,1.0888888888888888,0,0,1,0,0,0,3.0,-0.0,0.0,0.0,5.0,2.0,0.0,0.0,1,1
f1359249,483505,home,NOR,SEN,David MOLLER WOLFE,1,0.0,-1.0,-1.0,0.0,0.0,0.8111111111111111,0,0,0.8111111111111111,0,0,1,0,0,0,3.0,-0.0,0.0,0.0,5.0,2.0,0.0,0.0,0,0
f1359249,491244,home,NOR,SEN,Torbjorn HEGGEM,1,0.0,-1.0,-1.0,0.0,0.0,1.0888888888888888,0,0,1.0888888888888888,0,0,1,0,0,0,3.0,-0.0,0.0,0.0,5.0,2.0,0.0,0.0,0,0
f1359249,404645,home,NOR,SEN,Sander BERGE,2,0.0,-1.0,-1.0,0.0,0.0,1.0888888888888888,0,0,1.0888888888888888,0,1,0,0,0,0,3.0,-0.0,0.0,0.0,5.0,2.0,0.0,0.0,0,0
f1359249,400716,home,NOR,SEN,Martin ODEGAARD,2,0.0,-1.0,-1.0,0.0,1.111,0.9,0,0,0.9,0,1,0,0,0,0,3.0,-0.0,0.0,0.0,5.0,2.0,0.0,1.111,1,1
f1359249,483497,home,NOR,SEN,Fredrik AURSNES,2,0.0,-1.0,-1.0,0.0,0.0,0.8111111111111111,0,0,0.8111111111111111,0,1,0,0,0,0,3.0,-0.0,0.0,0.0,5.0,2.0,0.0,0.0,0,0
f1359249,398588,home,NOR,SEN,Alexander SORLOTH,3,1.233,-1.0,-1.0,1.233,2.466,0.8111111111111111,0,0,0.8111111111111111,1,0,0,0,0,0,3.0,-0.0,0.617,1.233,5.0,2.0,1.233,2.466,0,0
f1359249,419652,home,NOR,SEN,Erling HAALAND,3,2.755,-1.0,-1.0,2.755,3.673,1.0888888888888888,0,0,1.0888888888888888,1,0,0,0,0,0,3.0,-0.0,1.377,2.755,5.0,2.0,2.755,3.673,3,1
f1359249,483448,home,NOR,SEN,Antonio NUSA,3,0.0,-1.0,-1.0,0.0,0.0,0.8111111111111111,0,0,0.8111111111111111,1,0,0,0,0,0,3.0,-0.0,0.0,0.0,5.0,2.0,0.0,0.0,0,0
f1359249,483496,home,NOR,SEN,Julian RYERSON,3,0.0,-1.0,-1.0,0.0,0.0,1.0888888888888888,0,0,1.0888888888888888,1,0,0,0,0,0,3.0,-0.0,0.0,0.0,5.0,2.0,0.0,0.0,0,0
f1359249,433806,away,SEN,NOR,Edouard MENDY,0,0.0,-1.0,0.0,-1.0,0.0,1.1111111111111112,0,1.1111111111111112,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0,0
f1359249,339820,away,SEN,NOR,Kalidou KOULIBALY,1,0.0,-1.0,0.0,-1.0,0.0,1.1111111111111112,0,1.1111111111111112,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0,0
f1359249,403642,away,SEN,NOR,Krepin DIATTA,1,0.0,-1.0,0.0,-1.0,0.0,1.1111111111111112,0,1.1111111111111112,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0,0
f1359249,430690,away,SEN,NOR,Moussa Niakhate,1,0.0,-1.0,0.0,-1.0,0.0,1.1111111111111112,0,1.1111111111111112,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0,0
